college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college,ec_parent_ses_college_quartile,bias_own_ses_college_quartile,change_ses
205400,University of Southern Maine,4103,23005,4470.666666666667,1.57332,0.027079999,1.14957,0.032889999,1.64784,0.01839,1.17819,0.030130001,1.49497,1.13371,-0.052409999,-0.01399,-0.10226,-0.039239999,0.22184999,0.97883999,0.091360003,3,1,1.116680001
205700,Allegany College of Maryland,21502,24001,562.5,1.14562,0.031660002,0.70833999,0.03734,1.25208,0.02899,0.75682998,0.039420001,1.14027,0.70352,-0.00469,-0.00685,-0.098049998,-0.075769998,0.2906,0.99316001,0.054820001,1,2,0.67099999
205800,Anne Arundel Community College,21012,24003,2218.666666666667,1.54412,0.021600001,1.38964,0.02753,1.69197,0.01364,1.51412,0.022129999,1.58398,1.4498301,0.02517,0.041510001,-0.068170004,-0.044349998,0.23322999,0.98234999,0.052790001,4,3,1.36211
206100,Baltimore City Community College,21215,24510,11705.33333333333,0.70384997,0.037689999,,,0.84103,0.037330002,,,0.72843999,,0.033750001,,-0.15456,,0.14406,0.86004001,0.021679999,,4,0
206200,Bowie State University,20715,24033,11705.33333333333,1.65687,0.03029,1.30291,0.048330002,1.72172,0.02255,1.30665,0.045340002,1.6082799,1.2725199,-0.03021,-0.023879999,-0.070529997,-0.02682,0.24699,0.97891003,0.02342,3,1,1.254579998
206300,Community College of Baltimore County,21237,24005,2751.333333333333,1.29676,0.023630001,1.0594701,0.0295,1.53008,0.01716,1.25971,0.02658,1.39334,1.12365,0.069310002,0.05711,-0.098140001,-0.12109,0.17663001,0.95697999,0.043370001,2,4,1.0299701
206400,College of Southern Maryland,20646,24017,1225.333333333333,1.57139,0.02107,1.55428,0.027690001,1.66397,0.01545,1.6153899,0.02211,1.56423,1.57331,-0.00458,0.0121,-0.063759997,-0.02675,0.22631,0.98705,0.04662,4,2,1.526589999
206500,Notre Dame of Maryland University,21210,24510,135.6666666666667,1.72247,0.059130002,,,1.75289,0.046720002,,,1.69778,,-0.01455,,-0.03246,,0.48567,0.99669999,0.084509999,,2,0
206700,Washington Adventist University,20912,24031,125.3333333333333,1.61677,0.060219999,,,1.68314,0.049849998,,,1.62819,,0.00701,,-0.033750001,,0.53758001,0.99835002,0.072180003,,3,0
206800,Coppin State University,21216,24510,11705.33333333333,1.26177,0.040899999,0.8161,0.062739998,1.3796901,0.034329999,0.89530998,0.066289999,1.20849,0.80273002,-0.044089999,-0.016659999,-0.14166,-0.11533,0.27638,0.96904999,0.025119999,1,1,0.753360002
207100,Frederick Community College,21702,24021,703,1.5279,0.03036,1.42619,0.035569999,1.6685801,0.01928,1.48233,0.03036,1.5453,1.44159,0.01126,0.01068,-0.079779997,-0.02826,0.24326,0.98754001,0.060759999,4,3,1.390620001
207200,Frostburg State University,21532,24001,11705.33333333333,1.65073,0.02379,1.29656,0.032760002,1.72413,0.017039999,1.40782,0.02871,1.63903,1.35357,-0.00714,0.042119998,-0.05192,-0.04008,0.27825999,0.99554998,0.055679999,3,2,1.263799998
207300,Goucher College,21204,24005,278.3333333333333,1.8275,0.03334,1.4976701,0.052960001,1.86097,0.019959999,1.54214,0.046360001,1.8076,1.52415,-0.01101,0.01737,-0.02953,-0.0118,0.37,0.99998999,0.16117001,4,2,1.444710099
207400,Hagerstown Community College,21742,24043,550,1.26097,0.03036,1.05143,0.035700001,1.4500901,0.02414,1.15694,0.033500001,1.29618,1.08232,0.027170001,0.02854,-0.11874,-0.068939999,0.2331,0.98571998,0.084899999,2,3,1.015729999
207500,Harford Community College,21015,24025,949.6666666666666,1.54196,0.023879999,1.46323,0.029069999,1.6835001,0.01581,1.52147,0.02421,1.56855,1.4801199,0.01695,0.01141,-0.073289998,-0.027939999,0.23483001,0.99071997,0.047699999,4,3,1.434160001
207600,Hood College,21701,24021,127,1.7666399,0.037900001,1.55437,0.052560002,1.81672,0.02657,1.55554,0.048250001,1.74858,1.5082,-0.01033,-0.030610001,-0.038970001,-0.03139,0.38190001,0.99949002,0.07965,4,2,1.501809998
207700,Johns Hopkins University,21218,24510,927.3333333333334,1.82761,0.01605,1.54924,0.02647,1.88699,0.00927,1.5955,0.02228,1.82804,1.5727299,0.00024,0.01494,-0.032249998,-0.01448,0.25448999,1,0.085660003,4,3,1.52277
207800,Loyola University Maryland,21210,24510,826,1.85988,0.01743,1.62178,0.028759999,1.91219,0.00945,1.66207,0.02386,1.87271,1.64689,0.00685,0.01525,-0.02108,-0.00922,0.2949,0.99857998,0.053479999,4,3,1.593020001
208000,Maryland Institute College of Art,21217,24510,173,1.7582999,0.03435,1.55834,0.051509999,1.79882,0.024049999,1.55946,0.045430001,1.76229,1.5474499,0.00227,-0.00704,-0.02073,-0.00776,0.34992,0.99917001,0.12634,4,3,1.506830001
208300,Morgan State University,21251,24510,11705.33333333333,1.42398,0.02588,1.02081,0.040040001,1.56554,0.018750001,1.15318,0.036619999,1.40821,1.02829,-0.0112,0.00727,-0.11172,-0.12145,0.215,0.97758001,0.02471,2,2,0.980769999
208600,Mount St. Mary's University,21727,24021,301.5,1.78178,0.029370001,1.54187,0.044259999,1.8404,0.019409999,1.58377,0.034669999,1.77222,1.54862,-0.0054,0.00435,-0.03847,-0.022700001,0.37351999,0.99967003,0.052299999,4,2,1.497610001
208900,Prince George's Community College,20774,24033,1863.333333333333,1.47184,0.02916,1.21553,0.049490001,1.55591,0.02251,1.33592,0.043129999,1.4584399,1.25427,-0.00919,0.03088,-0.066830002,-0.065099999,0.19177,0.93269998,0.02005,3,2,1.166039999
209100,Salisbury University,21801,24045,11705.33333333333,1.6689301,0.01926,1.5617501,0.023879999,1.78122,0.01189,1.62093,0.019060001,1.69672,1.58251,0.016380001,0.01312,-0.049800001,-0.02428,0.20984,0.99346,0.058090001,4,3,1.537870101
209300,St. John's College,87505,35049,,,,,,,,,,,,,,,,0.54584599,0.99898559,0.1940883,,,0
209500,St. Mary's College of Maryland,20686,24037,11705.33333333333,1.79802,0.025040001,1.68372,0.03655,1.84635,0.017309999,1.70658,0.031989999,1.79571,1.69653,-0.00129,0.00755,-0.028200001,-0.00592,0.33759001,1,0.13642,4,3,1.64717
209900,Towson University,21252,24005,11705.33333333333,1.81703,0.017270001,1.6094199,0.02159,1.87277,0.00845,1.67257,0.01567,1.80724,1.60199,-0.00542,-0.00464,-0.036260001,-0.044059999,0.19377001,0.98505998,0.063770004,4,2,1.5878299
210100,United States Naval Academy,21402,24003,,1.69513,0.01702,1.51185,0.02183,1.76363,0.0124,1.52531,0.020300001,1.68767,1.52508,-0.00442,0.00868,-0.04501,-0.00015,0.27173001,1,0.041839998,4,2,1.49002
210200,University of Baltimore,21201,24510,11705.33333333333,1.47777,0.073660001,,,1.64221,0.051010001,,,1.58216,,0.065980002,,-0.037950002,,0.28661001,0.94270003,0.079839997,,4,0
210300,University of Maryland-College Park,20742,24033,11705.33333333333,1.84433,0.01318,1.67581,0.016109999,1.8857,0.00641,1.7190599,0.01174,1.8319,1.6694,-0.00678,-0.00384,-0.029370001,-0.029750001,0.17957,0.98890001,0.080310002,4,2,1.659700001
210400,University of Maryland, Baltimore,21201,24510,11705.33333333333,,,,,,,,,,,,,,,0.37610596,0.91333705,0.075057387,,0
210500,University of Maryland-Baltimore County,21250,24005,11705.33333333333,1.81438,0.01867,1.60574,0.028890001,1.84561,0.0131,1.62851,0.02372,1.80497,1.5933501,-0.00522,-0.00777,-0.02252,-0.02207,0.22563,0.98676002,0.15200999,4,2,1.576849999
210600,University of Maryland Eastern Shore,21853,24039,11705.33333333333,1.438,0.03162,1.0618401,0.047839999,1.55125,0.02424,1.16236,0.046769999,1.42717,1.0895801,-0.00759,0.025459999,-0.086939998,-0.066799998,0.27156001,0.99180001,0.031440001,2,2,1.014000101
210700,Stevenson University,21153,24005,400,1.79608,0.02616,1.48641,0.039689999,1.83565,0.017340001,1.5358599,0.032910001,1.77851,1.49017,-0.00988,0.00252,-0.032129999,-0.03066,0.2816,0.99428999,0.048119999,4,2,1.446720001
210800,Washington College,21620,24029,251.3333333333333,1.80792,0.02486,1.62888,0.038040001,1.8447,0.01684,1.64783,0.032820001,1.7858599,1.5997699,-0.01235,-0.018200001,-0.032949999,-0.03005,0.38874999,1,0.079680003,4,2,1.590839999
210900,McDaniel College,21157,24013,357.6666666666667,1.78457,0.02757,1.47896,0.044969998,1.83663,0.01818,1.54983,0.036850002,1.76794,1.51727,-0.0094,0.025250001,-0.038849998,-0.02146,0.34556001,0.99921,0.069669999,4,2,1.433990002
211400,American International College,1109,25013,172.3333333333333,1.25848,0.049199998,1.08204,0.06645,1.5495501,0.036680002,1.26262,0.062710002,1.38353,1.13398,0.090389997,0.045809999,-0.12,-0.11345,0.37977001,0.99479002,0.04479,2,4,1.01559
211500,Amherst College,1002,25015,389.6666666666667,1.83368,0.02227,1.48264,0.045790002,1.89931,0.01222,1.58454,0.035659999,1.84196,1.5474,0.00449,0.041850001,-0.031129999,-0.024,0.37108999,0.99931997,0.13059001,4,3,1.436849998
211700,Anna Maria College,1612,25027,122,1.5909899,0.044569999,1.3660001,0.065119997,1.69592,0.033289999,1.3968101,0.056790002,1.58551,1.38799,-0.00346,0.01584,-0.069640003,-0.00636,0.43362001,0.99790001,0.064939998,4,2,1.300880103
211800,Assumption University,1609,25027,476.6666666666667,1.75449,0.029580001,1.49641,0.041099999,1.86958,0.01612,1.55288,0.034419999,1.77858,1.51247,0.01355,0.01062,-0.05116,-0.02672,0.33967,0.99852997,0.053369999,4,3,1.455310001
212000,Merrimack College,1845,25009,483.6666666666667,1.83749,0.026070001,1.46173,0.03523,1.88934,0.01333,1.51849,0.031660002,1.81891,1.48242,-0.01021,0.01396,-0.038720001,-0.024329999,0.29822001,0.99694002,0.04039,4,2,1.4265
212100,Babson College,2457,25021,314.3333333333333,1.883,0.024150001,1.5484101,0.041889999,1.91689,0.01304,1.59418,0.037349999,1.88484,1.58485,0.00097,0.02299,-0.01701,-0.00589,0.39267001,1,0.051440001,4,3,1.506520101
212300,Becker College,1609,25027,239,1.6482199,0.047180001,1.4327199,0.064340003,1.68409,0.039829999,1.41959,0.05745,1.63072,1.365,-0.01073,-0.04961,-0.032729998,-0.03999,0.38550001,0.99374002,0.048459999,4,2,1.368379897
212400,Bentley University,2452,25017,834.3333333333334,1.88859,0.018200001,1.50456,0.03131,1.9220999,0.00983,1.57988,0.02517,1.89658,1.5474401,0.00421,0.027720001,-0.01346,-0.020959999,0.28424999,0.99800003,0.03923,4,3,1.47325
212600,Berklee College of Music,2215,25025,519.3333333333334,1.8077101,0.01977,1.55293,0.028340001,1.84308,0.01165,1.58104,0.02448,1.77069,1.55756,-0.02091,0.00298,-0.040879998,-0.01507,0.29376999,0.99807,0.074589998,4,1,1.524589999
212800,Boston College,2467,25017,2147.333333333333,1.89125,0.01389,1.56047,0.021430001,1.9347,0.00608,1.63545,0.016519999,1.88805,1.61824,-0.0017,0.035700001,-0.02471,-0.01064,0.20654,0.99892998,0.067479998,4,3,1.539039999
213000,Boston University,2215,25025,3427.666666666667,1.88541,0.016519999,1.56586,0.01973,1.93076,0.00639,1.59908,0.01619,1.87701,1.56559,-0.00447,-0.00017,-0.02864,-0.02139,0.17611,0.99173999,0.097410001,4,2,1.54613
213300,Brandeis University,2454,25017,715,1.83065,0.01754,1.52829,0.03263,1.88866,0.011,1.62115,0.026489999,1.8488801,1.5857,0.00986,0.036200002,-0.021509999,-0.022360001,0.27303001,0.99779999,0.12303,4,3,1.49566
213900,Clark University,1610,25027,416,1.6957901,0.03039,1.45912,0.041299999,1.80187,0.01778,1.5165499,0.035429999,1.6920201,1.49314,-0.00222,0.02279,-0.064920001,-0.01568,0.30131,0.99945998,0.16654,4,3,1.417820001
214000,College of Our Lady of the Elms,1013,25013,95.66666666666667,1.55829,0.052310001,1.35534,0.073019996,1.65754,0.037919998,1.387,0.064319998,1.57144,1.28132,0.00837,-0.057769999,-0.054790001,-0.082479998,0.40906,0.99672002,0.054529998,3,3,1.282320004
214100,College of the Holy Cross,1610,25027,666.6666666666666,1.82338,0.019859999,1.45655,0.035719998,1.88407,0.01188,1.57289,0.0287,1.82917,1.55804,0.00316,0.065140001,-0.03001,-0.00953,0.32390001,0.99809998,0.075439997,4,3,1.420830002
214300,Curry College,2186,25021,342,1.82338,0.027039999,1.51369,0.041590001,1.86956,0.01804,1.5434999,0.034699999,1.81708,1.47791,-0.00347,-0.024219999,-0.02888,-0.044380002,0.35402,0.99711001,0.037980001,4,2,1.472099999
214400,Dean College,2038,25021,311,1.65508,0.039080001,1.32653,0.05553,1.75082,0.02685,1.41421,0.046549998,1.6574301,1.37297,0.00141,0.03382,-0.05635,-0.03004,0.41141,0.99747998,0.052269999,3,3,1.271
214500,Eastern Nazarene College,2170,25021,161,1.72716,0.04586,1.27665,0.063560002,1.78496,0.035050001,1.31224,0.059330001,1.69524,1.29951,-0.018829999,0.017589999,-0.052930001,-0.00979,0.53136998,1,0.074780002,3,2,1.213089998
214600,Emerson College,2116,25025,646.6666666666666,1.8964,0.01562,1.66304,0.02447,1.91531,0.01029,1.6638499,0.022129999,1.87678,1.64284,-0.01045,-0.01229,-0.02053,-0.01279,0.26719999,0.99882001,0.12774999,4,2,1.63857
214700,Emmanuel College,2115,25025,242,1.82331,0.031849999,1.50977,0.043809999,1.89842,0.0165,1.53925,0.037439998,1.84944,1.4863,0.01413,-0.015790001,-0.026489999,-0.035629999,0.34924001,0.99735999,0.077639997,4,3,1.465960001
214800,Endicott College,1915,25009,288,1.87177,0.01791,1.55564,0.0307,1.8953201,0.01159,1.55556,0.02953,1.8477401,1.56292,-0.01301,0.00465,-0.02575,0.00471,0.31132999,0.99945998,0.044210002,4,2,1.52494
215100,Benjamin Franklin Institute of Technology,2116,25025,,,,,,,,,,,,,,,,0.32874256,0.89403325,0.022519233,,,0
215300,Gordon College,1984,25009,398.6666666666667,1.83655,0.034899998,1.5870301,0.038819999,1.8710001,0.015830001,1.6155699,0.03173,1.79459,1.5814,-0.02338,-0.00356,-0.042580001,-0.021609999,0.31112999,0.99835002,0.08151,4,1,1.548210101
215500,Harvard University,2138,25017,1609.333333333333,1.68735,0.0309,1.5379601,0.028000001,1.91518,0.00734,1.58327,0.018479999,1.71733,1.42976,0.01746,-0.075680003,-0.11521,-0.10737,0.21634001,0.99808002,0.095810004,4,3,1.509960099
215800,Lasell University,2466,25017,203,1.8052,0.028489999,1.36274,0.044580001,1.84025,0.018689999,1.4204299,0.041760001,1.79871,1.40143,-0.00361,0.02761,-0.023089999,-0.01355,0.34797999,0.99883002,0.052979998,4,2,1.318159999
216000,Lesley University,2138,25017,251,1.81361,0.03283,1.4892499,0.05931,1.85391,0.02083,1.53625,0.04603,1.80296,1.49278,-0.00591,0.00236,-0.02826,-0.02912,0.35651001,0.99720001,0.10381,4,2,1.4299399
216100,University of Massachusetts-Lowell,1854,25017,6839.333333333333,1.51538,0.021740001,1.26992,0.02716,1.72004,0.01378,1.4093699,0.023399999,1.6203901,1.32506,0.06481,0.041609999,-0.061500002,-0.06363,0.21064,0.98152,0.061489999,3,4,1.24276
216500,MCPHS University,2115,25025,173.5,1.80275,0.02847,1.34096,0.047529999,1.84786,0.01725,1.38214,0.04033,1.78657,1.3282,-0.00906,-0.00961,-0.034299999,-0.04061,0.28595001,0.99097002,0.042879999,3,2,1.293430001
216700,Berkshire Community College,1201,25003,353.3333333333333,1.04285,0.039749999,0.84777999,0.05043,1.24765,0.03576,0.92751998,0.05057,1.0667,0.88350999,0.022360001,0.040440001,-0.16963001,-0.04981,0.28481001,0.99383998,0.064510003,1,3,0.79734999
216800,Cape Cod Community College,2668,25001,739,1.42515,0.034090001,0.98995,0.043900002,1.58768,0.024390001,1.0771199,0.043579999,1.43488,1.05159,0.00678,0.05861,-0.10649,-0.02428,0.25861999,0.97797,0.077200003,2,3,0.946049998
216900,Greenfield Community College,1301,25011,363.6666666666667,1.17957,0.042339999,0.77467,0.05452,1.37176,0.03602,0.87954998,0.05663,1.20465,0.83257997,0.020819999,0.06955,-0.13872001,-0.05641,0.2841,0.98865998,0.12167,1,3,0.72015
217000,Holyoke Community College,1040,25013,1052.5,0.94948,0.02712,0.90228999,0.034669999,1.4660701,0.02045,1.1099499,0.032749999,1.1726201,0.97083998,0.1903,0.070610002,-0.25025001,-0.1433,0.20757,0.96570998,0.076889999,2,4,0.867619991
217100,Massachusetts Bay Community College,2481,25021,841.6666666666666,1.56622,0.049529999,0.91439998,0.06837,1.72734,0.035730001,1.06691,0.06758,1.6059999,1.05478,0.024769999,0.1331,-0.075549997,-0.0115,0.27228999,0.93800002,0.04403,2,3,0.84602998
217200,Mount Wachusett Community College,1440,25027,499.6666666666667,1.46268,0.03108,1.17949,0.040210001,1.58722,0.022369999,1.23352,0.037349999,1.4548301,1.18563,-0.0054,0.00518,-0.090999998,-0.04039,0.23222999,0.98012,0.061420001,3,2,1.139279999
217300,North Shore Community College,1923,25009,1046.333333333333,1.48164,0.035969999,1.10096,0.045359999,1.66482,0.022299999,1.25653,0.041049998,1.5245,1.17522,0.028109999,0.063189998,-0.092040002,-0.069179997,0.22769,0.96293002,0.043480001,2,4,1.055600001
217400,Northern Essex Community College,1830,25009,694.3333333333334,1.02709,0.033050001,0.93434,0.040440001,1.42205,0.025280001,1.21837,0.03932,1.18452,0.99166,0.1329,0.057810001,-0.20052999,-0.22861999,0.20979001,0.96684003,0.05009,2,4,0.893899999
217500,Quinsigamond Community College,1606,25027,1017.333333333333,0.79626,0.03249,0.95223999,0.044810001,1.32162,0.02932,1.2165,0.041310001,1.0795,1.0797499,0.26238,0.11809,-0.22429,-0.12666,0.19568001,0.94459999,0.049630001,2,4,0.907429989
217700,Massasoit Community College,2302,25023,1388.666666666667,1.27246,0.033440001,1.06665,0.043680001,1.6002899,0.02417,1.18383,0.040490001,1.42378,1.1215301,0.10628,0.048930001,-0.12398,-0.055550002,0.21336,0.95420998,0.049279999,2,4,1.022969999
217800,Massachusetts Institute of Technology,2139,25017,913.3333333333334,1.86497,0.01456,1.51054,0.02595,1.89871,0.00923,1.53058,0.02282,1.85392,1.5113,-0.00596,0.0005,-0.02416,-0.01276,0.24282999,0.99895,0.06095,4,2,1.48459
218000,Massachusetts College of Art and Design,2115,25025,249.3333333333333,1.8250099,0.036249999,1.46421,0.053440001,1.86378,0.02076,1.5069,0.046069998,1.80159,1.48268,-0.013,0.01246,-0.03452,-0.016340001,0.35758001,0.99590999,0.10457,4,2,1.410769999
218100,Massachusetts Maritime Academy,2532,25001,190.3333333333333,1.7466,0.02627,1.49037,0.04118,1.78337,0.021330001,1.48921,0.037760001,1.7306499,1.49579,-0.00922,0.00363,-0.03046,0.0044,0.39412999,0.99861002,0.03204,4,2,1.44919
218300,Bridgewater State University,2325,25023,1182.333333333333,1.77037,0.0208,1.35584,0.02709,1.85242,0.01154,1.44247,0.022609999,1.76972,1.37982,-0.00037,0.017379999,-0.046730001,-0.04541,0.20333,0.98100001,0.06267,3,3,1.32875
218400,Fitchburg State University,1420,25027,510,1.7547899,0.024,1.33885,0.033939999,1.80502,0.01515,1.43244,0.028790001,1.7238801,1.38118,-0.017929999,0.030649999,-0.04707,-0.037110001,0.25964001,0.99454999,0.054480001,3,2,1.304910001
218500,Framingham State University,1701,25017,,1.75328,0.029619999,1.36577,0.039519999,1.86564,0.01629,1.45254,0.032710001,1.78851,1.37502,0.0197,0.00672,-0.043129999,-0.056370001,0.24237999,0.99015999,0.058510002,4,3,1.326250001
218700,Massachusetts College of Liberal Arts,1247,25003,227.6666666666667,1.48912,0.037080001,1.18125,0.052450001,1.63016,0.0284,1.26643,0.04792,1.51855,1.19011,0.019379999,0.00745,-0.0735,-0.064130001,0.37121001,1,0.094010003,3,3,1.128799999
218800,Salem State University,1970,25009,810.6666666666666,1.7391599,0.023630001,1.30853,0.030719999,1.8257101,0.0137,1.3607,0.02664,1.74227,1.32183,0.00179,0.01006,-0.04789,-0.029410001,0.22386,0.9835,0.058710001,3,3,1.277810001
218900,Westfield State University,1086,25013,790,1.5545501,0.02784,1.39587,0.031679999,1.7944601,0.01388,1.46913,0.02595,1.7024699,1.42312,0.086889997,0.01915,-0.05404,-0.032329999,0.22905,0.99307001,0.060819998,4,4,1.364190001
219000,Worcester State University,1602,25027,660.6666666666666,1.40918,0.02988,1.26324,0.036499999,1.69707,0.01894,1.40829,0.0306,1.5498199,1.31752,0.090750001,0.041200001,-0.095009997,-0.068899997,0.22829001,0.98329002,0.050969999,3,4,1.226740001
219200,Mount Holyoke College,1075,25015,404.6666666666667,1.78851,0.02746,1.51727,0.050969999,1.84673,0.01737,1.56938,0.042509999,1.79372,1.49798,0.0029,-0.01288,-0.029549999,-0.047660001,0.26785001,0.99849999,0.18795,4,3,1.466300001
219400,The New England Conservatory of Music,2115,25025,,,,,,,,,,,,,,,,0.51693827,0.99936384,0.080673121,,,0
219700,Nichols College,1571,25027,222,1.7693599,0.032839999,1.4157799,0.050560001,1.8214099,0.02279,1.45033,0.04555,1.75213,1.40084,-0.00983,-0.01067,-0.03954,-0.035330001,0.40821001,1,0.02953,4,2,1.365219899
219900,Northeastern University,2115,25025,2601.333333333333,1.7938401,0.017729999,1.60221,0.021469999,1.89328,0.0079,1.65012,0.01623,1.84973,1.59773,0.03022,-0.0028,-0.023539999,-0.032790001,0.18327001,0.99087,0.084360003,4,4,1.580740001
220100,Pine Manor College,2467,25021,,,,,,,,,,,,,,,,0.46445277,0.99172908,0.081235543,,,0
220500,Quincy College,2169,25021,359.6666666666667,1.60483,0.055750001,1.1299,0.081479996,1.68235,0.039960001,1.15012,0.0726,1.5715899,1.1546,-0.02115,0.021400001,-0.070479997,0.00388,0.25703001,0.92176998,0.055199999,2,1,1.048420004
220600,Regis College,2493,25017,146,1.75038,0.039799999,1.27835,0.068269998,1.80946,0.028379999,1.31689,0.060389999,1.74585,1.2745,-0.0026,-0.00302,-0.03644,-0.033259999,0.42807001,0.99737,0.04338,3,2,1.210080002
220800,Simmons University,2115,25025,240.3333333333333,1.8458101,0.033610001,1.50697,0.054480001,1.90562,0.0178,1.55607,0.041809998,1.84207,1.49317,-0.00203,-0.00924,-0.034499999,-0.042119998,0.30976,0.99656999,0.11438,4,3,1.452489999
220900,Smith College,1063,25015,592.6666666666666,1.7916501,0.02586,1.49587,0.045079999,1.84673,0.015939999,1.5752701,0.036249999,1.78628,1.50658,-0.003,0.00711,-0.033840001,-0.045589998,0.25402999,1,0.26693001,4,2,1.450790001
221000,University of Massachusetts-Dartmouth,2747,25005,6839.333333333333,1.64331,0.023390001,1.15311,0.03063,1.7893,0.01345,1.26972,0.02781,1.6935101,1.21158,0.02964,0.048250001,-0.056559999,-0.047979999,0.21782,0.98578,0.067380004,3,4,1.12248
221100,Springfield College,1109,25013,466,1.74259,0.029449999,1.51329,0.036649998,1.82266,0.016419999,1.55397,0.031629998,1.733,1.51394,-0.00553,0.00043,-0.051729999,-0.02644,0.33463001,1,0.044360001,4,2,1.476640002
221700,Stonehill College,2357,25005,511,1.88369,0.020269999,1.53576,0.033009999,1.92026,0.01082,1.5729899,0.02971,1.8768899,1.54827,-0.00363,0.00808,-0.02311,-0.015969999,0.31371,0.99809998,0.059640002,4,2,1.502750001
221800,Suffolk University,2108,25025,541,1.8569601,0.02551,1.36778,0.041209999,1.90617,0.01455,1.42531,0.034499999,1.85781,1.35794,0.00046,-0.00724,-0.02603,-0.04961,0.22189,0.98351997,0.064669997,4,3,1.326570001
221900,Tufts University,2155,25017,1109,1.8923,0.01261,1.57803,0.02554,1.9226201,0.00756,1.66662,0.020190001,1.88805,1.6449,-0.00225,0.040649999,-0.018309999,-0.01321,0.22228,0.99922001,0.12282,4,3,1.55249
222100,University of Massachusetts-Amherst,1003,25015,6839.333333333333,1.80396,0.01368,1.47488,0.018200001,1.87826,0.00655,1.5366,0.01484,1.81786,1.4885,0.00765,0.00915,-0.033220001,-0.032310002,0.17030001,0.98807001,0.090180002,4,3,1.456679999
222200,University of Massachusetts-Boston,2125,25025,6839.333333333333,1.6913199,0.031099999,1.0338399,0.043219998,1.78571,0.020919999,1.17287,0.041030001,1.70692,1.07906,0.00914,0.04191,-0.046160001,-0.086939998,0.19316,0.92221999,0.083329998,2,3,0.990619902
222400,Wellesley College,2481,25021,527.6666666666666,1.84363,0.02115,1.49488,0.04408,1.8998801,0.01281,1.52536,0.037700001,1.84123,1.5153,-0.0013,0.01348,-0.031849999,-0.00664,0.27331999,1,0.16681001,4,3,1.4508
222500,Wentworth Institute of Technology,2115,25025,613.3333333333334,1.86128,0.025319999,1.4077801,0.03822,1.87617,0.015690001,1.43989,0.034030002,1.83287,1.42154,-0.0155,0.00967,-0.02362,-0.01291,0.26679999,0.99062002,0.04087,4,2,1.3695601
222600,Western New England University,1119,25013,488.6666666666667,1.73031,0.028790001,1.4601001,0.035409998,1.8271101,0.01706,1.5000401,0.03066,1.7509201,1.46935,0.01177,0.0063,-0.043510001,-0.020880001,0.30766001,0.99629998,0.043450002,4,3,1.424690102
222900,Williams College,1267,25003,475.5,1.8471299,0.017899999,1.49017,0.039549999,1.89245,0.01174,1.57985,0.032839999,1.84234,1.55695,-0.0026,0.0429,-0.0272,-0.0147,0.31687,1,0.10641,4,2,1.450620001
223300,Worcester Polytechnic Institute,1609,25027,598,1.75738,0.019440001,1.51459,0.02575,1.81768,0.01313,1.53986,0.024499999,1.74306,1.5166301,-0.00821,0.00134,-0.04281,-0.01532,0.29561999,1,0.062399998,4,2,1.48884
223400,Adrian College,49221,26091,240.3333333333333,1.5939,0.02874,1.25731,0.037909999,1.69809,0.021570001,1.29861,0.035270002,1.5708801,1.2591799,-0.01466,0.00149,-0.080980003,-0.03131,0.35933,0.99941999,0.086439997,3,2,1.219400001
223500,Albion College,49224,26025,398,1.68147,0.02813,1.37547,0.038380001,1.79809,0.01991,1.42228,0.035110001,1.65952,1.36924,-0.01323,-0.00455,-0.083499998,-0.038740002,0.39568999,1,0.11424,4,2,1.337089999
223600,Alma College,48801,26057,266.5,1.65696,0.029829999,1.25693,0.0383,1.75456,0.02067,1.2794501,0.037179999,1.61826,1.25474,-0.023910001,-0.00175,-0.084229998,-0.0197,0.37864,1,0.11286,3,1,1.21863
223700,Alpena Community College,49707,26007,298.5,0.98238999,0.034899998,0.66115999,0.04008,1.12686,0.03297,0.70630002,0.042229999,0.93348998,0.6512,-0.052379999,-0.01529,-0.20714,-0.08461,0.34472001,0.99549001,0.12943999,1,1,0.62107999
223800,Andrews University,49104,26021,262.6666666666667,1.69493,0.03596,1.39386,0.046489999,1.77048,0.02225,1.4291199,0.043260001,1.62832,1.3593,-0.040910002,-0.025429999,-0.087300003,-0.051369999,0.34983999,0.99851,0.05198,4,1,1.347370001
